ElectionType,Election,GeographyType,Geography,Poll,DateStart,DateEnd,SampleSize,SampleType,Democrat,Republican
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,8/23/2024,8/26/2024,702,RV,49%,46%
Presidential,Presidential,State,Michigan,YouGov,8/15/2024,8/23/2024,500,A,44%,44%
Presidential,Presidential,State,Michigan,TIPP Insights,8/20/2024,8/22/2024,741,LV,48%,46%
Presidential,Presidential,State,Michigan,Fabrizio Ward (R),8/19/2024,8/21/2024,400,LV,46%,48%
Presidential,Presidential,State,Michigan,Rasmussen Reports (R),8/13/2024,8/19/2024,1093,LV,48%,47%
Presidential,Presidential,State,Michigan,Focaldata,8/6/2024,8/16/2024,702,LV,53%,47%
Presidential,Presidential,State,Michigan,The Bullfinch Group,8/8/2024,8/11/2024,500,RV,48%,43%
Presidential,Presidential,State,Michigan,Fabrizio Ward (R)/Impact Research (D),8/7/2024,8/11/2024,600,LV,48%,48%
Presidential,Presidential,State,Michigan,InsiderAdvantage (R),8/6/2024,8/8/2024,800,LV,49%,47%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,8/5/2024,8/8/2024,619,RV,45%,48%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,8/5/2024,8/8/2024,619,LV,50%,46%
Presidential,Presidential,State,Michigan,Navigator Research (D),7/31/2024,8/8/2024,600,LV,47%,46%
Presidential,Presidential,State,Michigan,Cook Political Report/BSG (R)/GS Strategy Group (D),7/26/2024,8/8/2024,406,LV,49%,46%
Presidential,Presidential,State,Michigan,Public Opinion Strategies (R),7/23/2024,7/29/2024,400,LV,45%,45%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,7/24/2024,7/28/2024,706,RV,53%,42%
Presidential,Presidential,State,Michigan,SoCal Strategies (R),7/25/2024,7/26/2024,500,RV,46%,49%
Presidential,Presidential,State,Michigan,Fox News,7/22/2024,7/24/2024,1012,RV,49%,49%
Presidential,Presidential,State,Michigan,Emerson College,7/22/2024,7/23/2024,800,RV,45%,46%
Presidential,Presidential,State,Michigan,Public Policy Polling (D),7/11/2024,7/12/2024,568,RV,46%,48%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,5/7/2024,5/13/2024,704,RV,44%,47%
Presidential,Presidential,State,Michigan,HarrisX,11/3/2024,11/5/2024,1864,RV,46%,45%
Presidential,Presidential,State,Michigan,HarrisX,11/3/2024,11/5/2024,1668,LV,48%,48%
Presidential,Presidential,State,Michigan,AtlasIntel,11/3/2024,11/4/2024,1113,LV,48%,50%
Presidential,Presidential,State,Michigan,AtlasIntel,11/1/2024,11/2/2024,1198,LV,48%,49%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,10/29/2024,11/2/2024,998,RV,42%,44%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,10/29/2024,11/2/2024,998,LV,45%,45%
Presidential,Presidential,State,Michigan,Focaldata,10/3/2024,11/1/2024,2092,LV,50%,45%
Presidential,Presidential,State,Michigan,Focaldata,10/3/2024,11/1/2024,1941,RV,51%,44%
Presidential,Presidential,State,Michigan,Focaldata,10/3/2024,11/1/2024,2092,A,50%,44%
Presidential,Presidential,State,Michigan,AtlasIntel,10/30/2024,10/31/2024,1136,LV,48%,49%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,10/28/2024,10/31/2024,1731,LV,47%,47%
Presidential,Presidential,State,Michigan,YouGov,10/25/2024,10/31/2024,985,RV,47%,45%
Presidential,Presidential,State,Michigan,YouGov,10/25/2024,10/31/2024,942,LV,48%,45%
Presidential,Presidential,State,Michigan,AtlasIntel,10/25/2024,10/29/2024,938,LV,48%,49%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,10/25/2024,10/27/2024,728,LV,49%,48%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,10/20/2024,10/22/2024,1115,LV,47%,47%
Presidential,Presidential,State,Michigan,Quinnipiac University,10/17/2024,10/21/2024,1136,LV,49%,46%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,10/16/2024,10/20/2024,756,RV,47%,45%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,10/16/2024,10/20/2024,705,LV,49%,46%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,10/16/2024,10/18/2024,1008,LV,47%,47%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,10/12/2024,10/14/2024,682,LV,47%,47%
Presidential,Presidential,State,Michigan,Quinnipiac University,10/3/2024,10/7/2024,1007,LV,47%,50%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,9/27/2024,10/2/2024,839,LV,48%,46%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,9/21/2024,9/26/2024,688,RV,43%,46%
Presidential,Presidential,State,Michigan,The New York Times/Siena College,9/21/2024,9/26/2024,688,LV,46%,46%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,9/19/2024,9/25/2024,894,RV,49%,45%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,9/19/2024,9/25/2024,800,LV,50%,46%
Presidential,Presidential,State,Michigan,Remington Research Group (R),9/16/2024,9/20/2024,800,LV,49%,47%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,9/16/2024,9/19/2024,993,LV,46%,45%
Presidential,Presidential,State,Michigan,Quinnipiac University,9/12/2024,9/16/2024,905,LV,50%,45%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,9/6/2024,9/9/2024,556,LV,48%,45%
Presidential,Presidential,State,Michigan,YouGov,8/23/2024,9/3/2024,1000,RV,48%,43%
Presidential,Presidential,State,Michigan,Redfield & Wilton Strategies,8/25/2024,8/28/2024,1071,LV,47%,44%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,8/23/2024,8/26/2024,651,LV,49%,47%
Presidential,Presidential,State,Michigan,Bloomberg/Morning Consult,8/23/2024,8/26/2024,702,RV,48%,46%
Presidential,Presidential,State,Minnesota,AtlasIntel,11/3/2024,11/4/2024,2065,LV,49%,47%
Presidential,Presidential,State,Minnesota,Research Co.,11/2/2024,11/3/2024,450,LV,51%,44%
Presidential,Presidential,State,Minnesota,ActiVote,10/9/2024,11/1/2024,400,LV,52%,48%
Presidential,Presidential,State,Minnesota,SurveyUSA,10/24/2024,10/28/2024,728,LV,51%,43%
Presidential,Presidential,State,Minnesota,Rasmussen Reports (R),10/24/2024,10/26/2024,959,LV,50%,47%
Presidential,Presidential,State,Minnesota,CES/YouGov,10/1/2024,10/25/2024,1278,A,52%,44%
Presidential,Presidential,State,Minnesota,CES/YouGov,10/1/2024,10/25/2024,1275,LV,53%,43%
Presidential,Presidential,State,Minnesota,Embold Research/MinnPost,10/16/2024,10/22/2024,1734,LV,48%,45%
Presidential,Presidential,State,Minnesota,ActiVote,9/10/2024,10/9/2024,400,LV,53%,47%
Presidential,Presidential,State,Minnesota,SurveyUSA,9/23/2024,9/26/2024,646,LV,50%,44%
Presidential,Presidential,State,Minnesota,Rasmussen Reports (R),9/19/2024,9/22/2024,993,LV,49%,46%
Presidential,Presidential,State,Minnesota,Mason-Dixon,9/16/2024,9/18/2024,800,LV,48%,43%
Presidential,Presidential,State,Minnesota,Morning Consult,9/9/2024,9/18/2024,517,LV,50%,43%
Presidential,Presidential,State,Minnesota,Embold Research/MinnPost,9/4/2024,9/8/2024,1616,LV,49%,45%
Presidential,Presidential,State,Minnesota,Morning Consult,8/30/2024,9/8/2024,501,LV,51%,44%
Presidential,Presidential,State,Minnesota,SurveyUSA,8/27/2024,8/29/2024,635,LV,48%,43%
Presidential,Presidential,State,Minnesota,SurveyUSA,7/23/2024,7/25/2024,656,LV,50%,40%
Presidential,Presidential,State,Minnesota,Fox News,7/22/2024,7/24/2024,1071,RV,52%,46%
Presidential,Presidential,State,Minnesota,AtlasIntel,11/3/2024,11/4/2024,2065,LV,49%,47%
Presidential,Presidential,State,Minnesota,Redfield & Wilton Strategies,10/12/2024,10/14/2024,544,LV,51%,43%
Presidential,Presidential,State,Minnesota,Redfield & Wilton Strategies,9/27/2024,10/2/2024,551,LV,51%,43%
Presidential,Presidential,State,Minnesota,Redfield & Wilton Strategies,9/16/2024,9/19/2024,703,LV,50%,44%
Presidential,Presidential,State,Minnesota,Redfield & Wilton Strategies,9/6/2024,9/9/2024,617,LV,51%,44%
Presidential,Presidential,State,Missouri,Research Co.,11/2/2024,11/3/2024,450,LV,39%,54%
Presidential,Presidential,State,Missouri,ActiVote,10/6/2024,10/27/2024,400,LV,42%,58%
Presidential,Presidential,State,Missouri,ActiVote,9/8/2024,10/10/2024,400,LV,43%,57%
Presidential,Presidential,State,Missouri,Emerson College,9/12/2024,9/13/2024,850,LV,43%,53%
Presidential,Presidential,State,Missouri,Change Research (D),9/11/2024,9/13/2024,1237,RV,41%,50%
Presidential,Presidential,State,Missouri,GQR (D),9/6/2024,9/12/2024,645,LV,44%,55%
Presidential,Presidential,State,Missouri,ActiVote,7/25/2024,8/22/2024,400,LV,41%,59%
Presidential,Presidential,State,Missouri,YouGov/Saint Louis University,8/8/2024,8/16/2024,900,LV,41%,54%
Presidential,Presidential,State,Missouri,Remington Research Group (R)/Missouri Scout,10/28/2024,10/29/2024,721,LV,40%,54%
Presidential,Presidential,State,Montana,AtlasIntel,11/3/2024,11/4/2024,752,LV,39%,59%
Presidential,Presidential,State,Montana,Emerson College,10/23/2024,10/25/2024,1000,LV,39%,58%
Presidential,Presidential,State,Montana,New York Times/Siena College,10/5/2024,10/8/2024,656,RV,39%,57%
Presidential,Presidential,State,Montana,New York Times/Siena College,10/5/2024,10/8/2024,656,LV,40%,57%
Presidential,Presidential,State,Montana,RMG Research,9/12/2024,9/19/2024,491,LV,38%,59%
Presidential,Presidential,State,Montana,Fabrizio Ward (R)/,8/25/2024,8/29/2024,600,LV,41%,56%
Presidential,Presidential,State,Montana,Rasmussen Reports (R),8/13/2024,8/20/2024,835,LV,35%,58%
Presidential,Presidential,State,Montana,Emerson College,8/5/2024,8/6/2024,1000,RV,40%,55%
Presidential,Presidential,State,Montana,AtlasIntel,11/3/2024,11/4/2024,752,LV,37%,57%
Presidential,Presidential,State,Montana,New York Times/Siena College,10/5/2024,10/8/2024,656,RV,38%,56%
Presidential,Presidential,State,Montana,New York Times/Siena College,10/5/2024,10/8/2024,656,LV,39%,56%
Presidential,Presidential,State,Montana,Remington Research Group (R),9/16/2024,9/20/2024,800,LV,39%,56%
Presidential,Presidential,State,Nebraska,Change Research (D),10/30/2024,10/31/2024,600,LV,39%,57%
Presidential,Presidential,State,Nebraska,Torchlight Strategies (R),10/25/2024,10/28/2024,605,LV,39%,56%
Presidential,Presidential,State,Nebraska,New York Times/Siena College,10/23/2024,10/26/2024,1194,RV,40%,55%
Presidential,Presidential,State,Nebraska,New York Times/Siena College,10/23/2024,10/26/2024,1194,LV,40%,55%
Presidential,Presidential,State,Nebraska,Change Research (D),10/18/2024,10/21/2024,815,LV,41%,55%
Presidential,Presidential,State,Nebraska,Torchlight Strategies (R),10/5/2024,10/8/2024,600,LV,37%,57%
Presidential,Presidential,State,Nebraska,Change Research (D),10/3/2024,10/8/2024,895,LV,38%,58%
Presidential,Presidential,State,Nebraska,Impact Research (D),10/1/2024,10/3/2024,600,LV,38%,58%
Presidential,Presidential,State,Nebraska,The Bullfinch Group,9/27/2024,10/1/2024,400,LV,42%,53%
Presidential,Presidential,State,Nebraska,SurveyUSA,9/20/2024,9/23/2024,558,LV,40%,56%
Presidential,Presidential,State,Nebraska,Global Strategy Group (D),8/26/2024,8/29/2024,600,LV,37%,54%
Presidential,Presidential,State,Nebraska,SurveyUSA,8/23/2024,8/27/2024,1293,RV,37%,54%
Presidential,Presidential,State,Nebraska,The Economist/YouGov,10/21/2024,10/28/2024,1206,LV,40%,55%
Presidential,Presidential,State,Nebraska,New York Times/Siena College,10/23/2024,10/26/2024,1194,RV,38%,53%
Presidential,Presidential,State,Nebraska,New York Times/Siena College,10/23/2024,10/26/2024,1194,LV,39%,53%
Presidential,Presidential,Congressional District,Nebraska-01,The Economist/YouGov,10/21/2024,10/28/2024,408,LV,43%,51%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,10/23/2024,10/26/2024,500,LV,54%,42%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,9/24/2024,9/26/2024,680,RV,51%,42%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,9/24/2024,9/26/2024,680,LV,52%,43%
Presidential,Presidential,Congressional District,Nebraska-02,SurveyUSA,8/23/2024,8/27/2024,507,RV,47%,42%
Presidential,Presidential,Congressional District,Nebraska-02,The Economist/YouGov,10/21/2024,10/28/2024,393,LV,52%,44%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,10/23/2024,10/26/2024,500,LV,53%,41%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,9/24/2024,9/26/2024,680,RV,49%,41%
Presidential,Presidential,Congressional District,Nebraska-02,New York Times/Siena College,9/24/2024,9/26/2024,680,LV,51%,42%
Presidential,Presidential,Congressional District,Nebraska-02,CNN/SSRS,9/20/2024,9/25/2024,794,LV,53%,42%
Presidential,Presidential,Congressional District,Nebraska-03,The Economist/YouGov,10/21/2024,10/28/2024,404,LV,25%,70%
Presidential,Presidential,State,Nevada,HarrisX,11/3/2024,11/5/2024,1260,RV,47%,46%
Presidential,Presidential,State,Nevada,HarrisX,11/3/2024,11/5/2024,1125,LV,48%,48%
Presidential,Presidential,State,Nevada,AtlasIntel,11/3/2024,11/4/2024,707,LV,47%,50%
Presidential,Presidential,State,Nevada,Patriot Polling,11/1/2024,11/3/2024,792,RV,49%,50%
Presidential,Presidential,State,Nevada,AtlasIntel,11/1/2024,11/2/2024,782,LV,46%,52%
Presidential,Presidential,State,Nevada,Emerson College,10/30/2024,11/2/2024,840,LV,48%,48%
Presidential,Presidential,State,Nevada,Emerson College,10/30/2024,11/2/2024,840,LV,49%,49%
Presidential,Presidential,State,Nevada,The New York Times/Siena College,10/24/2024,11/2/2024,1010,RV,48%,46%
Presidential,Presidential,State,Nevada,The New York Times/Siena College,10/24/2024,11/2/2024,1010,LV,49%,46%
Presidential,Presidential,State,Nevada,AtlasIntel,10/30/2024,10/31/2024,845,LV,47%,51%
Presidential,Presidential,State,Nevada,Emerson College,10/29/2024,10/31/2024,700,LV,48%,47%
Presidential,Presidential,State,Nevada,Noble Predictive Insights,10/28/2024,10/31/2024,593,LV,49%,48%
Presidential,Presidential,State,Nevada,Susquehanna Polling & Research,10/28/2024,10/31/2024,400,LV,44%,50%
Presidential,Presidential,State,Nevada,YouGov,10/25/2024,10/31/2024,790,RV,50%,49%
Presidential,Presidential,State,Nevada,YouGov,10/25/2024,10/31/2024,773,LV,50%,49%
Presidential,Presidential,State,Nevada,Data for Progress (D),10/25/2024,10/30/2024,721,LV,49%,47%
Presidential,Presidential,State,Nevada,Rasmussen Reports (R),10/25/2024,10/30/2024,767,LV,47%,49%
Presidential,Presidential,State,Nevada,AtlasIntel,10/25/2024,10/29/2024,1083,LV,48%,49%
Presidential,Presidential,State,Nevada,Trafalgar Group (R),10/25/2024,10/28/2024,1082,LV,48%,48%
Presidential,Presidential,State,Nevada,CES/YouGov,10/1/2024,10/25/2024,940,A,53%,44%
Presidential,Presidential,State,Nevada,CES/YouGov,10/1/2024,10/25/2024,933,LV,51%,47%
Presidential,Presidential,State,Nevada,InsiderAdvantage (R),10/20/2024,10/21/2024,800,LV,48%,48%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,10/16/2024,10/20/2024,449,RV,49%,48%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,10/16/2024,10/20/2024,420,LV,49%,48%
Presidential,Presidential,State,Nevada,AtlasIntel,10/12/2024,10/17/2024,1171,LV,48%,48%
Presidential,Presidential,State,Nevada,Fabrizio Ward (R)/Impact Research (D),10/8/2024,10/15/2024,600,LV,47%,49%
Presidential,Presidential,State,Nevada,Morning Consult,10/6/2024,10/15/2024,496,LV,49%,45%
Presidential,Presidential,State,Nevada,The Washington Post/Schar School,9/30/2024,10/15/2024,652,RV,47%,44%
Presidential,Presidential,State,Nevada,The Washington Post/Schar School,9/30/2024,10/15/2024,652,LV,48%,48%
Presidential,Presidential,State,Nevada,Rasmussen Reports (R),10/9/2024,10/14/2024,748,LV,47%,49%
Presidential,Presidential,State,Nevada,Trafalgar Group (R),10/10/2024,10/13/2024,1088,LV,46%,45%
Presidential,Presidential,State,Nevada,"Fabrizio, Lee & Associates (R)/McLaughlin & Associates (R)",10/6/2024,10/9/2024,800,LV,47%,50%
Presidential,Presidential,State,Nevada,Emerson College,10/5/2024,10/8/2024,900,LV,48%,47%
Presidential,Presidential,State,Nevada,The Wall Street Journal,9/28/2024,10/8/2024,600,RV,43%,49%
Presidential,Presidential,State,Nevada,RMG Research,9/30/2024,10/3/2024,782,LV,49%,47%
Presidential,Presidential,State,Nevada,OnMessage Inc. (R),9/24/2024,10/2/2024,500,LV,45%,47%
Presidential,Presidential,State,Nevada,InsiderAdvantage (R),9/29/2024,9/30/2024,800,LV,48%,49%
Presidential,Presidential,State,Nevada,Global Strategy Group (D)/North Star Opinion Research (R),9/23/2024,9/29/2024,407,LV,48%,47%
Presidential,Presidential,State,Nevada,TIPP Insights,9/23/2024,9/25/2024,1044,RV,48%,44%
Presidential,Presidential,State,Nevada,TIPP Insights,9/23/2024,9/25/2024,736,LV,49%,48%
Presidential,Presidential,State,Nevada,Quantus Insights (R),9/23/2024,9/25/2024,628,LV,48%,49%
Presidential,Presidential,State,Nevada,AtlasIntel,9/20/2024,9/25/2024,858,LV,51%,48%
Presidential,Presidential,State,Nevada,Cook Political Report/BSG (R)/GS Strategy Group (D),9/19/2024,9/25/2024,409,LV,48%,47%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,9/19/2024,9/25/2024,574,RV,49%,45%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,9/19/2024,9/25/2024,516,LV,52%,45%
Presidential,Presidential,State,Nevada,Rasmussen Reports (R),9/19/2024,9/22/2024,738,LV,48%,49%
Presidential,Presidential,State,Nevada,Remington Research Group (R),9/16/2024,9/20/2024,800,LV,48%,49%
Presidential,Presidential,State,Nevada,The Tarrance Group (R),9/16/2024,9/19/2024,600,LV,47%,44%
Presidential,Presidential,State,Nevada,Emerson College,9/15/2024,9/18/2024,895,LV,48%,48%
Presidential,Presidential,State,Nevada,Morning Consult,9/9/2024,9/18/2024,474,LV,51%,47%
Presidential,Presidential,State,Nevada,Noble Predictive Insights,9/9/2024,9/16/2024,812,RV,48%,45%
Presidential,Presidential,State,Nevada,Noble Predictive Insights,9/9/2024,9/16/2024,692,LV,48%,47%
Presidential,Presidential,State,Nevada,Trafalgar Group (R),9/11/2024,9/13/2024,1079,LV,45%,44%
Presidential,Presidential,State,Nevada,Morning Consult,8/30/2024,9/8/2024,516,LV,48%,48%
Presidential,Presidential,State,Nevada,Patriot Polling,9/1/2024,9/3/2024,788,RV,47%,47%
Presidential,Presidential,State,Nevada,InsiderAdvantage (R),8/29/2024,8/31/2024,800,LV,47%,48%
Presidential,Presidential,State,Nevada,Emerson College,8/25/2024,8/28/2024,1168,LV,49%,48%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,8/23/2024,8/26/2024,416,LV,50%,46%
Presidential,Presidential,State,Nevada,Bloomberg/Morning Consult,8/23/2024,8/26/2024,450,RV,49%,45%
Presidential,Presidential,State,Nevada,Fox News,8/23/2024,8/26/2024,1026,RV,50%,48%
Presidential,Presidential,State,Nevada,Rasmussen Reports (R),8/13/2024,8/18/2024,980,LV,46%,48%
Presidential,Presidential,State,Nevada,Focaldata,8/6/2024,8/16/2024,678,LV,54%,46%
Presidential,Presidential,State,Nevada,The New York Times/Siena College,8/12/2024,8/15/2024,677,RV,46%,48%
Presidential,Presidential,State,Nevada,The New York Times/Siena College,8/12/2024,8/15/2024,677,LV,47%,48%
